3.765210,4.141318
0.751206,3.528082
9.892175,-1.175640
18.087725,3.794538
6.319109,-9.215701
2.240577,5.556261
18.945738,3.172206
7.450550,-3.160548
7.004561,-9.543809
7.808991,0.302855
18.130001,5.497447
9.297629,-6.412798
11.033427,-0.200053
6.522699,-9.058050
7.020223,-9.492091
11.113298,-0.321319
6.736321,-8.523815
8.967055,-6.236059
8.752970,-6.324057
9.330684,-6.212272
6.909180,-8.534975
7.010936,-9.528556
10.916406,-0.617241
6.978017,-9.218766
6.612752,-8.555826
6.254510,-2.980804
6.885212,-8.636174
10.898364,-0.626184
3.838742,-4.772961
8.858736,-6.351995
18.684618,4.630458
8.875525,-6.377693
10.232626,-0.470019
0.672158,3.793657
0.920990,3.610729
9.890742,-1.159618
11.196048,-0.532854
9.359635,-6.348548
9.837756,-1.200569
6.606722,-8.423037
10.586879,-0.303970
8.940784,-6.364745
3.843726,-4.989322
2.238355,5.710011
10.767400,-0.127390
18.993849,3.277321
9.554145,-6.122556
7.006522,-9.544581
9.513246,-6.094160
10.171656,-0.570084
6.767500,-9.307334
6.597689,-8.580658
9.540248,-6.166809
4.129636,-4.822707
7.812188,0.336716
6.096947,-2.885656
11.143397,-0.479562
6.178491,-9.417291
8.801208,-6.310306
7.344153,-3.446603
9.075602,-6.201987
9.417452,-6.322422
10.666352,-0.420002
9.469876,-6.075197
2.263630,5.686613
18.653828,5.714241
6.958084,-7.479933
6.468615,7.396872
3.967289,-4.686878
8.748880,-6.334387
9.342071,-6.165539
7.698195,-3.819551
10.618603,-0.459356
10.676756,-0.362820
18.684093,4.609680
7.417265,-3.164775
18.798321,3.347516
18.785830,3.221943
18.252903,4.229723
-9.082035,3.818522
7.747673,-3.854935
7.311331,-3.186491
10.299932,-0.467226
7.060740,-3.055671
6.937284,-7.324063
9.474621,-6.348300
9.395094,-6.359040
17.701588,4.470034
8.820924,-6.332881
6.436680,-8.922648
8.867452,-6.335778
2.235912,5.630837
9.530488,-6.155144
10.682009,-0.289515
6.390904,-9.137145
9.847567,-1.205188
18.828579,3.294467
6.929225,-9.230556
4.028199,-4.734197
9.437470,-6.033465
7.278643,-3.188311
6.856577,-8.815656
9.280865,-6.405036
7.660568,0.539796
7.314425,-3.136807
6.713522,-9.431755
18.858150,3.326173
10.897469,-0.649175
6.381591,-9.628922
10.693095,-0.364264
6.500955,-9.308368
7.357039,-3.286054
6.964429,-9.535832
6.549169,-8.595083
7.353965,-3.217597
6.110279,-2.907022
18.693144,4.620378
11.005160,-0.396479
8.925991,-6.225287
6.570184,-8.574741
3.937438,-4.586360
1.005798,5.120310
10.992195,-0.466131
7.013321,-9.554729
9.357881,-6.433827
7.471479,0.355155
18.643061,5.728041
6.363039,-9.651546
7.485073,0.330628
11.083613,-0.170432
7.341525,-3.247527
8.902184,-6.313423
-9.067224,3.816379
9.490224,-6.278722
7.007565,-9.553839
7.559738,0.445225
2.308774,5.699888
6.538796,-9.365884
6.980076,-9.519306
18.061407,3.753419
6.928381,-9.146450
7.516297,0.450152
6.585640,-9.126686
7.427380,-3.195861
8.810928,-6.306175
18.705954,4.652835
9.535960,-6.206388
9.430575,-6.298468
9.492599,-6.158557
17.692673,4.450915
9.282869,-6.406283
6.994732,-9.532203
6.131367,-2.918265
7.798545,-3.893723
6.154118,-2.938928
9.511391,-6.115648
6.065102,-2.866373
17.647833,4.499237
11.010227,-0.452296
6.517324,-9.362348
-8.375218,3.730863
7.798325,-3.896393
-8.931671,3.600262
9.814554,-1.183541
11.105002,-0.458585
10.649493,-0.393280
18.928982,3.280687
